source,outcome_pair,reference,primary,iteration,rho_T,rho_G,delta_rho,coverage_auc_T,coverage_auc_G,delta_coverage_auc,random_order_expected_auc
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,49,0.5432632880098889,0.6109759639023015,0.06771267589241259,0.7964811143417329,0.8162287635471026,0.019747649205369755,0.6911764705882353
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,50,0.5921585534984609,0.44588957754939207,-0.14626897594906885,0.8409444793960366,0.8170656621348663,-0.02387881726117025,0.7113970588235294
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,51,0.42848371140463903,0.33913069644753463,-0.0893530149571044,0.73685902567012,0.7569868681095433,0.020127842439423338,0.6507352941176471
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,52,0.7713226205191596,0.7233552502410026,-0.04796737027815701,0.8869527147208808,0.8817330620288015,-0.005219652692079246,0.7683823529411765
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,53,0.7307467813320171,0.4235524593348952,-0.3071943219971219,0.801320632462501,0.7694860633347334,-0.03183456912776761,0.6599264705882353
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,54,0.7560258413525727,0.5625386157129489,-0.19348722563962373,0.8527286423297723,0.828985398492319,-0.0237432438374533,0.7242647058823529
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,55,0.7190389534907026,0.7777783705065288,0.05873941701582619,0.8089856853846367,0.8120164959751899,0.0030308105905532123,0.6360294117647058
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,56,0.6538981919291464,0.49876847290640386,-0.15512971902274258,0.7584411333992324,0.7390185931127216,-0.019422540286510803,0.5772058823529411
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,57,0.47807297569150103,0.5021619240790572,0.024088948387556208,0.8063450921555377,0.8077545946220254,0.0014095024664876332,0.7058823529411765
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,58,0.8713868913346321,0.775722044585824,-0.09566484674880804,0.8491023848736327,0.8373827702358195,-0.011719614637813125,0.6470588235294118
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,59,0.5759276815380563,0.4885740321121182,-0.0873536494259381,0.8031799420842998,0.7997142926397901,-0.0034656494445096664,0.6764705882352942
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,60,0.593576394883117,0.6617288993515864,0.06815250446846943,0.8207960817416915,0.8144211071452097,-0.006374974596481842,0.6544117647058824
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,61,0.5049264912751786,0.5307885798526878,0.025862088577509157,0.7613173679633995,0.7538234780706126,-0.007493889892786987,0.6341911764705882
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,62,0.6840195963430548,0.6389413256672021,-0.04507827067585268,0.78109905191166,0.7779351763672697,-0.0031638755443902378,0.6158088235294118
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,63,0.7203753112330705,0.5559687985308182,-0.16440651270225237,0.8531110742751097,0.8146184177792363,-0.03849265649587341,0.7132352941176471
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,64,0.5138633138056949,0.5563086403374257,0.04244532653173072,0.756011905181996,0.7623994361559241,0.0063875309739280794,0.6047794117647058
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,65,0.655363748458693,0.6508329430909712,-0.00453080536772188,0.8247226131471375,0.8223964925765315,-0.002326120570605994,0.6654411764705882
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,66,0.47657358233751673,0.6122450150371753,0.1356714326996586,0.8285476797628074,0.846674903335803,0.018127223572995566,0.7297794117647058
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,67,0.8267333064264709,0.6966728952670037,-0.1300604111594672,0.8668184304821956,0.8294626337054429,-0.037355796776752714,0.6893382352941176
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,68,0.48917982779690583,0.268473109995095,-0.22070671780181084,0.7943014585856281,0.7198679672403722,-0.0744334913452559,0.6580882352941176
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,69,0.7636138613861386,0.7395084270981687,-0.024105434287969962,0.8069500127539704,0.8024404445035934,-0.004509568250376961,0.6011029411764706
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,70,0.5966647215994703,0.67760108568438,0.08093636408490978,0.7628432991700725,0.7785218914111647,0.015678592241092137,0.5680147058823529
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,71,0.6584468630674049,0.6141539624433647,-0.04429290062404012,0.7986097756710322,0.7907423392879709,-0.00786743638306131,0.6213235294117647
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,72,0.34425216316440055,0.2396541531890212,-0.10459800997537935,0.7733433311450181,0.7655980688501234,-0.007745262294894695,0.7003676470588235
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,73,0.5120940968873279,0.5570080815356676,0.04491398464833973,0.7972302397637606,0.8114043052475686,0.014174065483807952,0.6507352941176471
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,74,0.6303435782241213,0.6447624294983306,0.014418851274209277,0.7904621547774121,0.7850203488300915,-0.005441805947320577,0.625
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,75,0.430427456927085,0.6594428508742372,0.22901539394715215,0.7804643213380238,0.820161896536518,0.03969757519849426,0.6727941176470589
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,76,0.6817370133838483,0.3914693453194224,-0.2902676680644259,0.8233960660998939,0.7592903265575734,-0.06410573954232046,0.6746323529411765
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,77,0.7740813235689076,0.383833479451788,-0.3902478441171196,0.8721861386342896,0.8141543726061999,-0.05803176602808968,0.7040441176470589
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,78,0.42381318725083666,0.538745794996436,0.11493260774559938,0.7403893303837886,0.8000841558299928,0.05969482544620419,0.6819852941176471
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,79,0.7461492482238568,0.6259425653094094,-0.12020668291444736,0.7949947693838264,0.7328344147602365,-0.06216035462358993,0.5863970588235294
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,80,0.6906072821807764,0.7178355262810937,0.027228244100317323,0.7896958190670345,0.7778452066994185,-0.011850612367615976,0.6029411764705882
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,81,0.5204243792241227,0.7259168586576457,0.205492479433523,0.8489963099324583,0.8632594042047438,0.014263094272285448,0.7242647058823529
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,82,0.6201147185464336,0.3566618849671676,-0.263452833579266,0.7354093009667187,0.698885293417895,-0.03652400754882379,0.5257352941176471
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,83,0.6476446737732229,0.5139887050748415,-0.13365596869838137,0.8429316916503335,0.8294395363383252,-0.013492155312008314,0.7279411764705882
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,84,0.7430514079546199,0.6933992682789114,-0.04965213967570847,0.818400762840101,0.8088620312999908,-0.009538731540110201,0.625
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,85,0.5746931098734516,0.33292487166590856,-0.241768238207543,0.8114285023535671,0.751730530798978,-0.05969797155458911,0.6819852941176471
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,86,0.7709876543209876,0.8436347606997628,0.07264710637877525,0.8540296154969598,0.8698547141115804,0.01582509861462067,0.7132352941176471
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,87,0.4297193395735323,0.4018530768288045,-0.02786626274472781,0.7271160389375139,0.7264365483912953,-0.0006794905462185197,0.5496323529411765
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,88,0.44851116625310167,0.3710592878358325,-0.0774518784172692,0.7985355231922057,0.7844618007545128,-0.014073722437692893,0.6819852941176471
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,89,0.47777923420198876,0.40382520433380725,-0.0739540298681815,0.7417764497133009,0.6787809331791814,-0.0629955165341195,0.5863970588235294
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,90,0.6448426183745828,0.5743378127081935,-0.07050480566638928,0.8244800401564026,0.8232711617186639,-0.0012088784377387585,0.6966911764705882
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,91,0.6207546172853082,0.5675510025058705,-0.05320361477943769,0.8477603036021072,0.844161530541018,-0.0035987730610892443,0.7279411764705882
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,92,0.4482124245786548,0.5552137824246769,0.1070013578460221,0.8040429731984662,0.8190630736045962,0.01502010040613,0.6893382352941176
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,93,0.6466956144043948,0.5302112300262153,-0.11648438437817954,0.787538935557426,0.7444697064817632,-0.043069229075662796,0.6158088235294118
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,94,0.6329485296169722,0.4369605441906239,-0.19598798542634832,0.8426734410041612,0.7903444536108356,-0.05232898739332559,0.6856617647058824
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,95,0.6121063551812371,0.6306363154793573,0.01852996029812015,0.8182579687229341,0.8217582776460371,0.003500308923103046,0.6654411764705882
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,96,0.45869332033909105,0.4839311484453585,0.025237828106267457,0.7632626200032666,0.7742564489888235,0.010993828985556897,0.6231617647058824
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,97,0.7496946470238419,0.7503133949225091,0.0006187478986672268,0.8086402509507505,0.8126689249932113,0.004028674042460767,0.6231617647058824
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,98,0.6202224197058139,0.48921833421384614,-0.1310040854919678,0.7899086898059648,0.7588557864185027,-0.03105290338746214,0.6066176470588235
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,same_identity_disjoint_cells,False,99,0.3919779971148241,0.4467907327370256,0.05481273562220146,0.7607998533509455,0.7629505111082208,0.0021506577572752983,0.6415441176470589
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,0,0.5521928168839818,0.8540698684260769,0.3018770515420951,0.7052266128539376,0.7702473100897085,0.06502069723577086,0.5367647058823529
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,1,0.6758748971460271,0.7438574938574938,0.06798259671146667,0.8141938763370424,0.8248419675228174,0.010648091185774922,0.6746323529411765
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,2,0.8062736726487758,0.6676992928938978,-0.13857437975487796,0.8410472752749462,0.8201095311869264,-0.02093774408801974,0.6948529411764706
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,3,0.541641889965407,0.6009852216748768,0.059343331709469815,0.7830433435929218,0.7886805729893424,0.005637229396420529,0.6452205882352942
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,4,0.38865906923246196,0.6610880616573989,0.2724289924249369,0.8108762825025801,0.8618823995473001,0.05100611704471991,0.7022058823529411
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,5,0.4205668213913988,0.6833338540878788,0.26276703269648005,0.708091487100462,0.7501330792569438,0.042041592156481844,0.5496323529411765
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,6,0.4017308384284585,0.5129473689813491,0.11121653055289055,0.7506707245421022,0.802404967797485,0.051734243255382895,0.6985294117647058
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,7,0.7943151222256265,0.657170800184245,-0.1371443220413815,0.8274600924714463,0.8196238162068612,-0.007836276264585051,0.6599264705882353
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,8,0.639506660194257,0.5015431167902914,-0.13796354340396555,0.7940135860301031,0.6964041705783162,-0.09760941545178692,0.6194852941176471
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,9,0.48767288034815504,0.365600528503737,-0.12207235184441806,0.8353485959806245,0.8281424034803144,-0.007206192500310071,0.7463235294117647
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,10,0.5443366265180303,0.5446729482223562,0.0003363217043259592,0.7295684231846105,0.7159722052685396,-0.013596217916070907,0.5459558823529411
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,11,0.6478181924300351,0.6449631449631449,-0.002855047466890248,0.770166204722325,0.7734954683916622,0.003329263669337168,0.6047794117647058
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,12,0.6055821588505034,0.36020178001396796,-0.2453803788365354,0.8336079294299992,0.7818615089795344,-0.051746420450464736,0.7022058823529411
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,13,0.4953641492608364,0.6050524869990317,0.10968833773819531,0.7526123686482684,0.7745281545576205,0.02191578590935206,0.5735294117647058
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,14,0.5209106031529467,0.7264326702361082,0.20552206708316156,0.7932030387912741,0.8188491043270456,0.025646065535771534,0.65625
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,15,0.6810924456577688,0.68187474770838,0.0007823020506111389,0.8323745226143042,0.821557505685155,-0.01081701692914927,0.6654411764705882
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,16,0.7739417615559577,0.673269389246215,-0.10067237230974269,0.8452356453559416,0.8297567104836244,-0.015478934872317218,0.6966911764705882
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,17,0.48642123585422115,0.5428773511994336,0.05645611534521244,0.8244085517279721,0.8214118012358174,-0.002996750492154754,0.6930147058823529
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,18,0.3469146377538988,0.5394088669950738,0.19249422924117504,0.7063049282813014,0.7708155529711542,0.0645106246898528,0.6176470588235294
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,19,0.7387009648926798,0.7572768483350774,0.01857588344239758,0.8135044834898856,0.8150980976983897,0.0015936142085041238,0.6470588235294118
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,20,0.6167183844795683,0.4533638197894263,-0.16335456469014198,0.8675692430707028,0.813615981258985,-0.05395326181171778,0.7352941176470589
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,21,0.5410963099898727,0.5970334722428565,0.05593716225298384,0.7312820967719323,0.7288397908140014,-0.0024423059579309347,0.5827205882352942
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,22,0.5840584039442754,0.7942084070689936,0.2101500031247182,0.7790207041612751,0.8185966791462574,0.03957597498498233,0.6139705882352942
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,23,0.4879712243310215,0.545679428196644,0.05770820386562242,0.8516085799593045,0.8654267560132342,0.013818176053929654,0.7665441176470589
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,24,0.6260834954244724,0.7857148815452779,0.15963138612080552,0.8133112974767928,0.8415920139008914,0.028280716424098684,0.6672794117647058
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,25,0.7274412855377009,0.7714640137450708,0.044022728207369854,0.754382797238685,0.7662199350294072,0.011837137790722263,0.5386029411764706
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,26,0.5547988679655554,0.6538956941353326,0.09909682616977711,0.8069309554644223,0.8306245565936851,0.023693601129262776,0.6709558823529411
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,27,0.39332465027354285,0.452470515077594,0.05914586480405115,0.7156722511136979,0.7443726280447733,0.02870037693107541,0.5863970588235294
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,28,0.6280788177339901,0.6063965226786369,-0.02168229505535324,0.8104223302468869,0.8058371533731071,-0.004585176873779795,0.6470588235294118
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,29,0.6070544554455446,0.7850067984803814,0.17795234303483676,0.7601160690220488,0.81186668003277,0.051750611010721204,0.6323529411764706
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,30,0.5504942806641618,0.6422865380354713,0.09179225737130947,0.7352716301624174,0.7382588237286551,0.002987193566237778,0.5955882352941176
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,31,0.34491554058781904,0.6389622424558519,0.29404670186803283,0.723453150499539,0.8018079184338105,0.07835476793427154,0.6194852941176471
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,32,0.5481717507569652,0.5858784719395449,0.03770672118257967,0.7736830706418725,0.7658259486992727,-0.007857121942599798,0.5955882352941176
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,33,0.7002462286570496,0.5659915124147474,-0.13425471624230212,0.773421929917929,0.7302579120526244,-0.04316401786530466,0.5900735294117647
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,34,0.6822960481796585,0.7374625726631866,0.0551665244835281,0.8193008578551398,0.8314047262090082,0.012103868353868341,0.6672794117647058
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,35,0.7234589954583086,0.5546643246987132,-0.16879467075959542,0.8311472045711881,0.8138935074921234,-0.017253697079064656,0.6801470588235294
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,36,0.6261043478797673,0.5305368066902704,-0.09556754118949695,0.852443961117458,0.8185827217644908,-0.033861239352967254,0.7058823529411765
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,37,0.6637931034482758,0.47625004447983393,-0.18754305896844187,0.7661560967627143,0.7361702431555373,-0.029985853607177093,0.5625
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,38,0.7492299635344425,0.6067905858792998,-0.1424393776551427,0.8207990493863115,0.8010431644420075,-0.019755884944304025,0.6452205882352942
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,39,0.605198483297222,0.6806703244857313,0.07547184118850925,0.8007306797903413,0.8162039231013604,0.01547324331101907,0.6709558823529411
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,40,0.5713404425253726,0.524338542085621,-0.04700190043975161,0.7701203631648051,0.7563330271348221,-0.013787336029983055,0.5974264705882353
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,41,0.39197560735844905,0.4366893976923659,0.04471379033391687,0.7126413096947266,0.7223568290609813,0.009715519366254699,0.5845588235294118
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,42,0.6451047248742161,0.4928801073382842,-0.15222461753593192,0.8014598991634567,0.7679905600875,-0.03346933907595673,0.6194852941176471
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,43,0.6085084773853264,0.6714022281352218,0.06289375074989534,0.8302065158385443,0.8423154814746239,0.01210896563607955,0.6838235294117647
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,44,0.6267001079483953,0.7610216666045322,0.13432155865613693,0.7823107346085287,0.812627749599257,0.030317014990728253,0.625
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,45,0.41487407959229006,0.6410117966122958,0.22613771702000574,0.8001988744987232,0.8259830882424958,0.0257842137437726,0.7003676470588235
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,46,0.4944649446494464,0.6405691488339973,0.1461042041845509,0.7128684744885545,0.748560659652247,0.03569218516369255,0.5900735294117647
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,47,0.7826093558634337,0.4929231702576504,-0.2896861856057833,0.8344216972533908,0.7936357516834377,-0.040785945569953075,0.6654411764705882
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,48,0.813297969272431,0.754672942406179,-0.05862502686625204,0.8066685481653583,0.7897321349054156,-0.016936413259942662,0.6305147058823529
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,49,0.642023995529067,0.6847636649904348,0.04273966946136787,0.8147777788700151,0.8318291558019066,0.017051376931891515,0.6911764705882353
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,50,0.5711651160608975,0.6040822368728863,0.03291712081198883,0.8364728812433722,0.8368425304871023,0.0003696492437301746,0.7113970588235294
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,51,0.36063514300603505,0.584575029155228,0.2239398861491929,0.6925898833541025,0.7930722007711627,0.10048231741706015,0.6507352941176471
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,52,0.7492272988433717,0.6954398458948498,-0.05378745294852194,0.8846361000651116,0.8802341371383327,-0.004401962926778968,0.7683823529411765
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,53,0.6724143030152379,0.4685587614185158,-0.20385554159672203,0.7907922438780463,0.7733921807059242,-0.01740006317212206,0.6599264705882353
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,54,0.6656411651301425,0.5600740434644804,-0.10556712166566207,0.8449431794776734,0.8263826907425523,-0.01856048873512106,0.7242647058823529
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,55,0.691358551561359,0.8340532123781924,0.14269466081683346,0.806013348795572,0.8280344751365513,0.022021126340979302,0.6360294117647058
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,56,0.7648608575819015,0.6054258609851981,-0.15943499659670335,0.7705222763167725,0.7540591311082229,-0.016463145208549634,0.5772058823529411
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,57,0.5052437728829434,0.4438271604938271,-0.06141661238911633,0.8018253841776495,0.79271234775533,-0.009113036422319531,0.7058823529411765
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,58,0.8377839068760031,0.7725858197389183,-0.06519808713708486,0.8428968678110385,0.8387640992825897,-0.004132768528448794,0.6470588235294118
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,59,0.6325567322847119,0.5368887153322638,-0.09566801695244809,0.8134322153420878,0.8044225567000761,-0.009009658642011642,0.6764705882352942
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,60,0.47454001981959343,0.6301794649726077,0.15563944515301426,0.7954534683705856,0.8110116183496915,0.015558149979105873,0.6544117647058824
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,61,0.43041904561140226,0.589032767383986,0.15861372177258376,0.7475876999598345,0.7598890245543576,0.012301324594523044,0.6341911764705882
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,62,0.7231646059948141,0.6755090736347047,-0.04765553236010944,0.7864935935424149,0.782714516716463,-0.0037790768259519103,0.6158088235294118
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,63,0.6604835114915615,0.5769954271738079,-0.08348808431775356,0.8463538762035734,0.8209001606993064,-0.025453715504267005,0.7132352941176471
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,64,0.6081332023096173,0.5631226933340686,-0.0450105089755487,0.7732450958067308,0.7676492848570596,-0.005595810949671209,0.6047794117647058
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,65,0.716049928402836,0.582563081902257,-0.13348684650057896,0.8329127099171973,0.8156049232390064,-0.017307786678190995,0.6654411764705882
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,66,0.4993830966188744,0.6555560551412171,0.15617295852234264,0.828824126661497,0.8467210913185719,0.01789696465707491,0.7297794117647058
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,67,0.6522040014196503,0.5731040043028053,-0.07909999711684501,0.843296889727199,0.8264689821364237,-0.016827907590775237,0.6893382352941176
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,68,0.5250823316920693,0.32592617430749776,-0.19915615738457154,0.784374156516782,0.7592068197685629,-0.025167336748219138,0.6580882352941176
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,69,0.5800866910150206,0.5855476389915146,0.0054609479764939906,0.734828034956441,0.7620237712054861,0.027195736249045144,0.6011029411764706
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,70,0.5608401316897712,0.6428695435311895,0.08202941184141832,0.7589683903778843,0.7725309154753358,0.013562525097451483,0.5680147058823529
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,71,0.6839187989500256,0.5822551937006974,-0.10166360524932816,0.795192933628271,0.7827267684277308,-0.012466165200540225,0.6213235294117647
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,72,0.3096859097524309,0.34504168665669627,0.03535577690426539,0.747575588879114,0.786139021973797,0.03856343309468302,0.7003676470588235
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,73,0.5111484006105029,0.5649481541518915,0.05379975354138855,0.7962588221563136,0.8130556104374768,0.016796788281163155,0.6507352941176471
papalexi2021_rep2,papalexi2021_rep1__papalexi2021_rep3,different_guide_identities,False,74,0.6348430075060486,0.6312636142434187,-0.003579393262629904,0.7908964121050518,0.7857936257982213,-0.005102786306830476,0.625
